status_id,status_message,status_published
457376154351363_588696071219370,"I've just received my latest rewards statement. I wish it was easier to see a detailed breakdown of how the points have been earn't or at least be able to go online and see. If not, it should be shown at the bottom of the till receipt which offers have been applied to that spend as per the major supermarkets do with their offers. Unless I remember every offer that I've used, how do I know that my points are correct. I get bombarded with points offers so come on M & S, surely you can simplify this for your customers.",2014-02-06 02:11:53
457376154351363_587735744648736,"Hi M&S.  I've just called your 'customer service' team as over 3000 M&S points have gone from my card statement - which I'm thinking just means that the letter with the vouchers has gone astray in the post.  Now, I do appreciate that you outsource your calls to save costs, but I've just been told by your representative, but the vouchers were dispatched on the 5th December - and that they normally take 2 months to arrive in the post.  

I've just explained to the chap that although it's not the speediest service with the Royal Mail -  I really do highly doubt that their standard level of service for a letter is 2 months!! I've got absolutely nowhere with this call - is this really the level of service that I can expect from M&S?",2014-02-04 06:07:22
457376154351363_587266841362293,"This Art Deco corner building was home to this city's M&S store in 1930. The modern day store is close by - and now features an M&S Bank branch.

Can you tell us where it is?",2014-02-03 06:30:01
457376154351363_586347894787521,"Dear M&S.  If you can't reverse the change you made in January to your Premium Club travel insurance, I won't be able to stay with you as a customer.  You've ""clarified"" the cover relating to cycling, which now limits this to 2,500metres above sea level.  So that rules out my future plans for a holiday in the Rockies which would involve some cycling, as the Rockies exceed that altitude.   If I can't use this main Premium Club benefit, there is no point in me paying each month to be a member or having an M&S credit card either.  Bit of a deal breaker.   Please can you revisit this?  ",2014-02-01 10:13:05
457376154351363_585819021507075,"I have alway loved my m&S card, but now,  well....  fair enough I paid late, I was away in Cape Town and BSSK put through their invoice for a fair i March, it wasnt expected, £12 ok, bit heavy but what can you do. THEN I saw the interest £43.00 odd, now come on M&S at the top of the statement it said £4.34 What has happened?????   I know M&S is having a hard time at the moment, but that is the stupid buyers fault not mine.   Surely this is not right
Regards
Ruth Dallas
",2014-01-31 10:31:04
457376154351363_585502561538721,Shame on you for charging  a transaction fee on an overseas charity donation.  91p on a $50 dollar donation.,2014-01-30 15:39:31
457376154351363_585444898211154,Can't believe I had to pay a £25 admin fee today just to change the reg on my car insurance policy!  I've done this before with other insurers and never had to pay them.  I'm still in shock!,2014-01-30 13:15:07
457376154351363_585416921547285,"Planning a winter getaway with the kids this half term? Or after an expert break on the piste? 

Check out our guide on where to set down your skis: http://bit.ly/1fvJrlL",2014-01-30 12:00:01
457376154351363_585400758215568,Hi sent you a message,2014-01-30 11:14:02
457376154351363_585286834893627,"I have my dog insured with you and i would just like to say that i cannot fault the service you have provided and at times when you are worried and stressed about your pet the least of my worries has been settling the bill.  Please keep up the good work as its a refreshing change to get a good service these days. 
I would and do recommend you!!!!!!! Thank you. ",2014-01-30 05:53:45
457376154351363_584952944927016,"We asked for your top money saving tips for 2014 and our winner was Sam Bailey! 

Sam suggested switching to a slow cooker to bulk out low cost meals, while saving energy, time and water.",2014-01-29 11:15:01
457376154351363_584439621645015,"What big diary dates are you looking forward to this year? 

Find out how you could save money to spend on those special milestone moments by reviewing your finances: http://bit.ly/1hm3HHQ",2014-01-28 09:15:00
457376154351363_583882451700732,"Forgot to add - customer service chap grudgingly gave me a free post address to return the policy documents, after selling our car, though why we have to return them I don't know as he didn't know either!

Paying for 0844 premium call, money to simply cancel policy and then potentially for postage was not great M and S!

Send free post RRTU-KLUY -GEZA
INSURANCE SERVICES
Peterborough
PE 2 6 BU",2014-01-27 04:09:35
457376154351363_583881005034210,"Just had to cancel car insurance policy as sold the car - now being charged £50 for  this!

Was also charged to change address as we moved mid-policy! 

So beware of hidden charges, we thought this was a good deal. It wasn't.",2014-01-27 04:02:57
457376154351363_583101235112187,"very disappointed with m and s pet insurance, sticking with their £700+ renewal quote to continue to insure my cat after 12 years of my custom.  All the cat's smoked salmon will be sourced from waitrose in the future. Goes without saying, the insurance is cancelled",2014-01-25 14:17:34
457376154351363_582461548509489,Just tried to renew car insurance with M and S and have never come across such rude people with a very unacceptable attitude,2014-01-24 08:54:55
457376154351363_582447205177590,Hi Ive got an issue to raise ..where do I message? ,2014-01-24 08:42:45
457376154351363_581060831982894,hello M&S am i able to have your current account in Jersey ? I have your Credit Card :),2014-01-21 11:36:43
457376154351363_197438110464262,"If you're an M&S Bank current account holder this quarter's reward is £10 off cosy M&S sleepwear! 

Check out this link to the M&S Pyjama Party Style Edit for inspiration on how to spend your treat: http://bit.ly/1kQeBuJ",2014-01-20 09:51:49
457376154351363_579460488809595,Thanks for message--still not working.,2014-01-18 05:49:41
457376154351363_579105472178430,"The start of the new year means change for many, whether that’s a new fitness programme, diet, or even plans for a big move.
 
If the new year has you craving change in your work life, read our article for advice on what to consider when embarking on a new career path: http://bit.ly/1hn0ZCi",2014-01-17 10:56:39
457376154351363_578094692279508,"This bold 1920s store occupied a similar site to the current store, which now has an M&S Bank branch.

 Can you tell which city this is?",2014-01-15 07:50:00
457376154351363_578007298954914,"Marks & Spencer car insurance??? AVOID them like the plague!! each time you call them if they open your policy it will cost you £25! if you want to leave them it will cost you £50! and I thought they were a good old british well respected company offering good service at a fair price? clearly cheap highway thieves offering you a reasonable price for their insurance as a carrot, and then re-couping even more profit when you call to amend or enquire! be careful when you go to one of their stores? it might cost £25 to get out? oh yes and they say it is clearly shown in their T's & C's on page 547 in .001 text size that the hubble telescope would have trouble reading?",2014-01-15 01:39:49
457376154351363_576897942399183,Is your online banking not working? I haven't been able to log on for weeks now.,2014-01-13 05:39:46
457376154351363_575542539201390,"Any plans for paying in cash/cheques at a Post Office.
Regards",2014-01-10 16:09:11
457376154351363_575366549218989,"Any plans for a smartphone banking app any day soon?

Was just thinking of switching and surprised to find that there isnt one...yet your marketing promotes new thinking banking!",2014-01-10 08:41:54
457376154351363_575360925886218,"Our recent family finance index revealed that 46% of parents had a budget for their household finances in 2013, with 81% managing to stick to it. 

Do you set a household budget? What are your top tips for keeping it on track?",2014-01-10 08:27:38
457376154351363_575044222584555,Thank you for my prize from your Advent Competition.  My lovely Cable Knit Throw arrived safely.,2014-01-09 16:17:43
457376154351363_574157596006551,"This picture captures an M&S store in a bustling 1950s high street – today the same site features an M&S Bank branch. 

Can you tell us where it is?",2014-01-08 10:25:02
457376154351363_573236332765344,"internet banking service is terrible.  ""Hannah"" had clearly gone shopping in the sale. There is no straight forward manner of complaining on line.  Ended up making my payment over the phone which is also tedious and drawn out.  The main site is great, but 0 out of 10 for the banking site and Hannah needs a stiff talking to.",2014-01-07 10:50:24
457376154351363_572686809486963,"Planning a wardrobe shake-up for the year ahead? 

M&S Trend Content Manager Lottie Tarpey reveals the hard-working outfit essentials that make up the perfect capsule in our latest fashion article: http://bit.ly/1kCNCNO

Which style staples can you not live without?",2014-01-06 13:00:01
457376154351363_571846682904309,"having trouble signing in to online banking, ""portal temporarily closed"" would really like to log in soon, been like this for a couple of days, can you help?",2014-01-05 10:26:36
457376154351363_570942989661345,"anyone thinking of having a bank/savings/credit card account with M&S think again, they are without fail the worst people to deal with if there is a problem. I have had a few problems before, the latest one takes the biscuit, I have a transaction on my card that is not mine, after several phone calls to them (at premium rates) I am still waiting for a call back, meanwhile my card is still active, I have even contacted the company in question who have confirmed that I don't have an account with them. Its now the weekend so the earliest they will ring back is Monday! - obviously fraud only occurs weekdays! So M&S bank don't tell me how busy the department are because of Christmas, I want my refund NOW, like any other bank would i.e. refund & then investigate",2014-01-04 02:24:06
457376154351363_570501923038785,"Our 2013 Switching Index research revealed that 21 per cent of people will consider making changes to their financial and banking arrangements in the new year. 

Have you recently switched, or perhaps you are thinking about it? Let us know what has prompted your decision...",2014-01-03 00:30:00
457376154351363_569492063139771,"Happy New Year! 

Leave a comment letting us know what your resolutions are for 2014.",2014-01-01 11:30:00
457376154351363_569306829824961,"Cant belive i just checked my on line banking and m&s insurance have took out £275 instead of £30 7 days early . that has made 4 other DDs bounce . And cant speak too any one untill tomorrow . 
",2014-01-01 03:47:06
457376154351363_566475250108119,Happy New Year from everyone at M&S Bank!,2013-12-31 19:05:00
457376154351363_568956423193335,"I have moved recently and while packing I came across some reward vouchers in an unopened envelope, unfortunately they have expired can these be reissued?",2013-12-31 11:43:42
457376154351363_568784913210486,Day 21 Winner. Thanks M&S Bank I received my handbag yesterday. I love it & will be using it on New Year's Day. Thank you & Happy New Year xx,2013-12-31 05:40:51
457376154351363_568772423211735,"Just to say a huge thank you, once again, for my £150 M&S giftcard which I recently won here on this page.  It's just arrived, beautifully presented too I have to say, and I will have great pleasure in spending it.  Such a treat.  Happy New Year!",2013-12-31 05:13:00
457376154351363_568101376612173,"Do you have your outfit ready for tomorrow night?

We'd love to hear what your plans are for New Year's Eve - comment below to let us know.",2013-12-30 08:00:00
457376154351363_567630399992604,"Don't shop in M&S food hall,anything wrong and there Customer service Department are so rude and unhelpful.",2013-12-29 10:19:12
457376154351363_567155730040071,"why can I not log on to the insurance servicing part of your website? clicking on the log in button does absolutely nothing, and I need to see my policy that I took out a few weeks ago",2013-12-28 10:46:39
457376154351363_564397133649264,"What are you planning to do with your Christmas leftovers? 

If you need a little inspiration, look no further than these updates to traditional dishes from Michelin-starred chef Galton Blackiston: 

http://social.marksandspencer.com/latest/galton-blackistons-christmas-leftovers/",2013-12-27 09:00:01
457376154351363_566486963440281,"love marks and spencer 
i got most of my presents for everyone from them but no one got me one lol",2013-12-27 05:43:18
457376154351363_566477296774581,Were you lucky enough to receive any M&S treats for Christmas? We'd love to know what Santa delivered...,2013-12-26 07:00:00
457376154351363_565937423495235,"Anything bought from M&S is wonderful, so I'd walk around and just spend the money if I had it",2013-12-26 05:00:09
457376154351363_565421746880136,"We'd like to wish everyone a very Merry Christmas from all at M&S Bank! 

We hope you have a relaxing holiday.",2013-12-25 06:00:00
457376154351363_565170776905233,"""Christmas isn't a season. It's a feeling""
I Wish M&S Bank Team Merry Christmas.
",2013-12-24 15:50:31
457376154351363_564924746929836,Thankyou M&S Bank for the Champagne. Looking forward to sharing it this Xmas. Merry Christmas!,2013-12-24 06:41:09
457376154351363_564911696931141,"The great thing about receiving gift cards at Christmas is that they can be put to good use in the January sales. For your chance to win this £150 gift card, let us know what bargains you're hoping to bag...

Shop the M&S sale here: http://bit.ly/18E8zWV

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-24 06:00:00
457376154351363_564379023651075,"Percy Pigs are a favourite with big kids and little kids alike. Let us know who you'd enjoy yours with for a chance to win. 

Take a look at our winter finances article: http://bit.ly/1b2cs44

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-23 06:00:00
457376154351363_564160917006219,"u should open a branch in Guernsey :-)
",2013-12-22 17:05:37
457376154351363_563988640356780,You can bank on M & S,2013-12-22 10:53:57
457376154351363_563853927036918,"A little bit of luxury is a must for New Year’s Eve – so we have this case of Charles Freminet champagne to give away! If you want your 2014 to start with some bubbles, simply like this post for your chance to win.

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-22 06:00:01
457376154351363_563555197066791,Hi M&S Bank do you announce the winners,2013-12-21 14:56:46
457376154351363_563536727068638,"I'd wear it with a smug smile on my face!
",2013-12-21 13:56:25
457376154351363_563377680417876,Classic bag from m& s,2013-12-21 06:48:41
457376154351363_563361923752785,"For the fabulous fashionistas among us, we have a must-have handbag to give away. Just tell us what you’d wear it with for the chance to win! 

Find out what makes the perfect capsule wardrobe: http://bit.ly/1kCNCNO

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-21 06:00:01
457376154351363_563137210441923,Thank you so much for Sparkle who arrived today and is now wrapped and waiting under the tree. A certain 1 year old girl will be very happy on Christmas morning! M&S Bank,2013-12-20 18:53:22
457376154351363_563109387111372,Likes M&S Bank,2013-12-20 17:26:47
457376154351363_562856960469948,Thank you M&S bank i received my £100 gift card that i won last week in an advent competition :) cant wait to go shopping! x,2013-12-20 06:45:15
457376154351363_562851270470517,"I'm really unhappy - I am the additional card holder on a chargecard account - but in fact the main user. The magnetic strip on my card has stopped working (again) and your accounts department refuses to issue a replacement without the primary card holder contacting you separately and arranging for BOTH cards to be replaced. This is completely unacceptable and is hardly helpful in the week leading up to Christmas.

Stessy Haberfield

Marks and Spencer This sounds really frustrating, Stessy and not something you need at this hectic time of year. Please contact our team at M&S Bank, who will be happy to look into this for you http://on.fb.me/HIlYDc I hope you get this sorted and please let me know how you get on. Thanks, Denise",2013-12-20 06:22:53
457376154351363_562842867138024,"Christmas is for snuggling up on the sofa and watching films with the family. Let us know which films you never tire of at this time of year for the chance to win this cosy cable knit throw. 

Keep warm this winter with our home improvement tips: http://bit.ly/1ibHBf9

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-20 06:00:01
457376154351363_562959137126397,"M&S Bank has partnered with the Youth Federation to support local food banks in the run up to Christmas. 
 
Employees at M&S Bank collected over 900 food items - enough to make over 200 meals for disadvantaged young people in Cheshire over the festive period.",2013-12-20 01:12:00
457376154351363_562647013824276,"Dear Marks and Spencer Pet insurance
Thank you for the renewal quote for my cat.  £725.52 does seem a teeny bit on the pricy side, considering the payout for ""death of cat"" would be £0 due to her age.
Everyone who has ever met my cat has fallen in love with her instantly.  I therefore attach a photo to help you understand, and trust that you will do the right thing
Merry Christmas ",2013-12-19 16:23:56
457376154351363_562418173847160,"This cashmere scarf will help keep you warm and stylish on winter strolls. If you could wear it for a Christmas day walk anywhere in the world, where would you be? Let us know below for your chance to win.

Shop all M&S cashmere here: http://bit.ly/1bkGiHd

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-19 06:00:01
457376154351363_562105760545068,"M&S Trend Content Manager Lottie Tarpey is championing the midi skirt, sheer blouse and statement accessories as evening-out essentials this festive season. What fabulous M&S Christmas party pieces have you got your eyes on?

For more fashion tips from Lottie, read our article on how to put together the perfect capsule wardrobe: http://bit.ly/1kCNCNO",2013-12-18 12:45:01
457376154351363_561951863893791,"For your chance to win this £100 gift voucher - simply let us know: What's the best Christmas present you've ever given someone?

Order M&S gift cards for your loved ones here: http://bit.ly/IkwBfJ

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-18 06:00:00
457376154351363_561474267274884,M&S Bank,2013-12-17 06:40:19
457376154351363_561461940609450,"This indulgent Pamper Hamper should help you relax after a busy Christmas day - for your chance to win, let us know your favourite ways to unwind...

For tips on planning a stress-free Christmas, read our article: http://bit.ly/1aQKgW9

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-17 06:00:01
457376154351363_561425280613116,The M&S Bank website is rubbish - trying to find out exchange rates but it will not allow you to select a currency to exchange to! Hannah the virtual assistant does not answer! I sent an email to customer services - the reply was we will get back to in the meantime why don't you try our website! 24hours later still no reply from customer services and the website still doesn't work - I'm going down the Post Office for my foreign currency. Sorry ,2013-12-17 03:45:18
457376154351363_561122943976683,"Congratulations to our Oxford, Braehead and Cheshire Oaks branches which have all been open one year this week!",2013-12-16 13:00:00
457376154351363_560942910661353,"If you won this fabulous dinner set, what unusual Christmas dishes would you serve up to hungry guests? Let us know and it could be yours! 

Try our Christmas recipes with a twist: http://bit.ly/17VDHCL

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-16 06:00:01
457376154351363_560552314033746,Likes M&S Bank,2013-12-15 09:50:46
457376154351363_560405607381750,"This time of year is all about celebrating with friends and family and we have four Marcel Wanders champagne flutes to give away – perfect for NYE! For your chance to win, leave a comment letting us know what 2013 highlights you'll be raising your glass to this year. 
Fill your glass with M&S wine & champagne: http://bit.ly/17Qi44A
See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-15 06:00:00
457376154351363_560085844080393,"Such a handy card, no hassle.",2013-12-14 17:31:01
457376154351363_559783484110629,"We’ve put together a collection of some of our favourite foodie treats this Christmas - what flavours always remind you of the festive season? Like this post for a chance to win.

Shop our Christmas hampers: http://bit.ly/1iOw82S

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-14 06:00:00
457376154351363_559415844147393,We'll done all of you,2013-12-13 16:50:58
457376154351363_559289100826734,"A huge thank you to all the M&S Bank employees who have helped raise more than £52,000  for Macmillan Cancer Support this year. 

Through mountain treks to bake-offs, money generated by those who took on charitable challenges and the friends and colleagues who supported them could pay for a Macmillan nurse for a year (£52,720), helping people living with cancer and their families receive essential medical, practical and emotional support.",2013-12-13 12:30:01
457376154351363_559251587497152,Hi M&S bank i've been trying to send you a 7 digit number to claim my prize through email but everytime i try to send it i'm getting an error message. Can you let me know if you received it? Kind regards Suze ONeill,2013-12-13 11:01:58
457376154351363_559077894181188,"Christmas is a time for magic and sparkle. How do you make it special for the little ones in your family? Like this post for your chance to add extra Sparkle to their stocking. 

Read about collecting toys across the decades in our article: http://bit.ly/1grNXpd

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-13 06:00:01
457376154351363_558693784219599,"As Christmas fast approaches and children wait to see what Santa will deliver, Antiques Trade Gazette Editor Ivan Macquisten delves into the archives to find some of the most collectible toys from Christmas past: http://bit.ly/1grNXpd

Which toys do you remember tearing the wrapping paper off? And where are they now?",2013-12-12 12:32:59
457376154351363_558662424222735,"I just wanted to say thank you very much for the lovely willow basket of seasonal flowers received today. They are much appreciated, and look great. Thank you.",2013-12-12 11:05:43
457376154351363_558505967571714,"For your chance to win this box of luxury musical crackers, simply leave a comment answering the question: 

What's your favourite Christmas song?

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-12 06:00:00
457376154351363_558169894271988,"Here's a 1954 picture of a prominent M&S store, on the same site as the current store and M&S Bank branch. Can you tell us where it is?",2013-12-11 14:00:31
457376154351363_558031044285873,Ever thought of doing rewards card for people who don't have a credit card?Would encourage younger ones to shop in all your stores including food.Even waitrose & john lewis are doing this scheme.If I sent you all my bank statements shows you 90% i shop in m&s & food hall,2013-12-11 08:31:19
457376154351363_558026717619639,Husband not working Christmas Day ,2013-12-11 08:20:40
457376154351363_557910220964622,"Thank you for my amazing prize. Had a wee drink of fizzy to celebrate. Hopefully Santa will bring me some candles....and some more fizzy! :) 

Thank you so much, delighted :) 
",2013-12-11 04:43:56
457376154351363_557717640983880,Likes M&S Bank,2013-12-10 17:57:21
457376154351363_557526424336335,"Thank you so much for my lovely Doggie Scarf which I won in the advent calender. It is lovely and warm. I will look great on my doggie walks, thanks again. :) x",2013-12-10 10:09:33
457376154351363_557498374339140,going to see my dad in his care home then off to friends who are celebrating wedding anniversary ,2013-12-10 09:15:28
457376154351363_557451484343829,In your advent you shouldn't be asking people on Facebook where they are travelling at Xmas - its a public space where burglars can make their own shopping list!!  Have a bit of common sense guys,2013-12-10 07:47:34
457376154351363_557436724345305,"What is wrong with your internet banking system, cannot connect server keeps crashing out, has been a problem all week but this morning cannot log on at all, server times out?????????",2013-12-10 07:02:40
457376154351363_557421004346877,"Are you travelling to see friends and family this Christmas?

For your chance to win this Christmas hamper, simply leave a comment below letting us know where you're heading for the big day.

Enjoy M&S food and wine gifts this Christmas: http://bit.ly/1enc7Nx
See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-10 06:10:59
457376154351363_557213377700973,Just wanted to say a huge thank you. I received the necklace I won in your advent competition today and it is stunning. Looking forward to wearing it at each and every occasion this festive season. thank you so much x,2013-12-09 18:28:41
457376154351363_557030604385917,Congratulations to our Westfield White City branch which has been open one year this week! Is this your local store?,2013-12-09 11:40:16
457376154351363_556933427728968,"Hi, I've paid for some DVD's in Australia on my mastercard and just found out the company has gone bankrupt. What do I need to do to cancel the payment, if indeed that's possible? Thanks",2013-12-09 08:59:12
457376154351363_556853131070331,"Wrap up warm with this lambswool scarf. We have one to give away. For your chance to win simply leave a comment letting us know: 

What makes your perfect cosy Christmas? 

Keep warm with the M&S men's thermal range: http://bit.ly/1aVsL5X
See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-09 05:55:54
457376154351363_556349854453992,"Chrysanthemums, carnations, Christmas cactus – there’s a world of rich festive flowers out there and we're giving away this willow basket of blooms to one lucky fan. 

For your chance to win simply like this post.

See the full range of M&S Christmas flower displays: http://bit.ly/1hfD4H3
See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-08 06:00:01
457376154351363_555947154494262,Thank you M & S Bank.  Great support and advice AND a great result. ,2013-12-07 10:57:39
457376154351363_555825147839796,"Some people are notoriously difficult to buy for at Christmas, but you can't go wrong with a classic fragrance.

What are your present-buying fail safes? Let us know below for your chance to win this elegant cologne.
 
Shop for the man in your life: http://bit.ly/1fFKcfB
See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-07 06:00:01
457376154351363_555586814530296,Our little Jack Daniel would love the Snowman.  He can;t wait for it to snow. x,2013-12-06 18:48:04
457376154351363_555544394534538,I have had an M&S Premium Club MasterCard since day one and I know I can rely on them completely. Several times they have phoned me with concerns that my card details MAY have been corrupted & they were changing it. No hanging about to see. Brilliant. I feel so safe and confident and never use any other card!,2013-12-06 17:14:43
457376154351363_555253117896999,"Some stories transcend the generations and we're giving away this musical Snowman soft toy to help you pass on the magical Christmas tale.

To enter simply leave a comment telling us who you'd share the classic story with...
 
Visit the M&S Kids Christmas wonderland: http://bit.ly/1bkF4eY
See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-06 06:05:09
457376154351363_555229424566035,"I won a prize but it says error can't claim now it's gone this is a con.
",2013-12-06 04:34:43
457376154351363_554764441279200,"Cute puppies and cosy cashmere - what better combination could there be? Like this post for a chance to win this gorgeous scarf!

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-05 06:29:21
457376154351363_554427781312866,"Lush prizes....me please!!
",2013-12-04 13:27:16
457376154351363_554386821316962,"From posh Brussels sprouts to a twist on the traditional apple pie, we have some great Christmas recipe ideas for you to try this festive season.

What are your favourite Christmas flavours? 

http://www.marksandspencer.com/Top-5-Christmas-Recipes-Christmas/b/3733062031",2013-12-04 12:04:14
457376154351363_554351224653855,"Thank you so so much for my lovely hamper,my Son loved dipping his hand in and pulling out ""goodies"". Wishing you a very merry Christmas XX",2013-12-04 10:52:19
457376154351363_554255911330053,"I would put it towards some good old fashioned white Y-Fronts for my husband, if M&S still do them. The local white pants I bought for him he had a laugh and said they were woman pants. Then I'd treat him to a dinner for two for his sixtieth.",2013-12-04 08:02:00
457376154351363_554229984665979,Christmas Food,2013-12-04 06:56:19
457376154351363_554215508000760,"How's your Christmas shopping coming along? Like for a chance to win this £100 gift voucher. 
We'd love to hear what you would spend this on if you were our lucky winner!

See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-04 06:14:23
457376154351363_554189431336701,I have recommended the M&S Current Account to my friend..do you offer a refer a friend scheme if she joins?,2013-12-04 04:48:26
457376154351363_553951181360526,"We're celebrating the one year anniversary of four of our branches this week. 

Happy birthday to Lisburn, Milton Keynes, Norwich and Shoreham!",2013-12-03 15:00:00
457376154351363_553915961364048,would like to win very much,2013-12-03 13:49:04
457376154351363_553796874709290,My 2 sons and my husband,2013-12-03 09:15:14
457376154351363_553731418049169,"Do you recognise this chic candle holder from the M&S Christmas advert? It makes for a great focal piece on a festive dining table and we have one to give away! Simply like this post for your chance to win.

We'd love to hear who your top three dinner party guests would be...

Join the Mad Hatter’s tea party: http://bit.ly/18lr845
See full T&Cs here: http://on.fb.me/1adzqVN""",2013-12-03 06:06:38
457376154351363_553481951407449,it would look great for my xmas party,2013-12-02 15:10:40
457376154351363_553375334751444,"This necklace would add the finishing touch to any Christmas party outfit. What special events have you got coming up this festive season? 

Let us know below for a chance to win this beautiful party piece.

Dress up for the party season with the 
M&S collection: http://bit.ly/1iOwoPt
See full T&Cs here: http://on.fb.me/1adzqVN",2013-12-02 10:44:35
457376154351363_553312484757729,What an amazing Christmas hamper.  So M&S…….  I would share with my husband and 3 lovely children!,2013-12-02 08:50:06
457376154351363_553243568097954,Is there any sense at buying anything at full price when you realise you will get a voucher for 20% in he near future. As a shareholder I fail to see the sense in this practise.,2013-12-02 07:52:43
457376154351363_553192781436366,"hi 
just a quick question
from last May'13 i am not getting any vouchers. last set i got is on may 2013
i was supposed to get 2 more sets 
can you look in to the matter
",2013-12-02 06:53:01
457376154351363_553186518103659,"Dear M&S 

Your latest M&S credit card statements carry what purports to be advice of a revision to your own bank details and a suggestion that customers might need to take action with their own banks to revise their direct debits. I think this situation and the likely need for urgent action, is inadequately explained in the text of the message. I believe it will cause confusion and resentment among customers who might not realise that unless they quickly initiate an inspection & revision to their existing rolling dd instructions, they may well fall foul of late payment penalties imposed by you. 

Is this another taste of HSBC indifference to customer sensitivity -or is there a more sympathetic, ""Marks & Spencer"" corporate explanation?  ",2013-12-02 06:38:22
457376154351363_552937658128545,nice,2013-12-01 16:26:53
457376154351363_552927024796275,like..............................xx,2013-12-01 15:59:00
457376154351363_552693381486306,"My family, of course - they're the best in the world",2013-12-01 06:25:55
457376154351363_552683998153911,"Here’s the first of our advent calendar prizes – if you won, who would you enjoy this hamper with? Let us know and it could be yours! 

Don't forget to share this with your friends - they might even share this foodie feast with you in turn if they took the prize...

See all M&S hampers here: http://bit.ly/1iOw82S
See full Ts and Cs Here: http://on.fb.me/1adzqVN",2013-12-01 06:00:01
457376154351363_552662734822704,"I love M&S and have always bought my clothes there as I am such a little short A-----se and M&S do the the shorter lengths .  Our I jave just had  nearest M&S stores were just a short bus drive away, but we moved to Cornwall in the late 70s and we do not have a M&S store near us we have to make a nearly 2 hour journey to Truro failing that its Exerter or Barnsable which are a wee bit further away than Truro but thank heavens for M&S shopping on line as I now do all my M&S shopping on line. I only wish I could get your food delivered from on line. My order for my christmas gifts for my family out in Australia has just arrive and I am so lpeased with the quality of the items I know my family will love them. So now to wrap and pack and post.",2013-12-01 04:31:23
457376154351363_552661861489458,"Great service. Ordered new Credit Card last Sunday in Culverhouse Store Bank Branch received Friday. Thank you !!!!
",2013-12-01 04:26:52
457376154351363_551935121562132,Ab Fab....,2013-11-29 16:02:21
457376154351363_551908521564792,"hi 
have you changed your bank details or something is going on as I am not able to pay my Credit Card from my Halifax internet banking.
 I did pay other bills and NO PROBLEM. When I do M&S payment its comes back straight away. The card payment takes up to 3 days and Fast payment always credited my m&s card in less than 2-3hrs
 thx",2013-11-29 15:01:24
457376154351363_551776584911319,We have some magical prizes to give away every day until Christmas. Check back here on 1 December for a chance to win gifts for yourself or your loved ones…,2013-11-29 10:16:16
457376154351363_551722381583406,I would like to speak with somebody (in the UK) regarding a complaint connected with the M&S credit card and its customer services department - who should I contact?,2013-11-29 08:15:39
457376154351363_551349704954007,"It's clear that there are fair few dog lovers here among us and we're certainly not alone - a massive 25% of households in the UK own a dog! 

Our new Seasons article offers a few top tips on finding the right breed for you, but what's your favourite?

http://bit.ly/IqIcZP",2013-11-28 11:47:08
457376154351363_551273151628329,"so angry!!!having been with m and s car insurance for a year,,i decided to go with them the 2nd year and wot was my reward for doing this??them taking my installment out early causing me to go overdrawn and no doubt bank charges,,,will be cancelling my policy tomorrow so so angry!!!!!!!!!!!",2013-11-28 08:20:29
457376154351363_550771271678517,"These sporting chaps from our Travel Money team took on this month's Movember UK challenge, growing rather dashing tashes to help raise money for men's health.

If you, your friends or family took part in the campaign let us know how you're getting on...",2013-11-27 10:34:27
457376154351363_550221195066858,"The star of the new M&S Christmas advert, a lovely little Westie named Sparkle, has won hundreds of fans on the Marks and Spencer Facebook page.

If you're planning to extend your family with a four-legged friend, read about how to ensure your new puppy or dog settles in well in our new article. 

- http://bit.ly/IqIcZP",2013-11-26 10:56:03
457376154351363_549617688460542,"We've researched what parents do to save time, let us know your tips?",2013-11-25 07:30:00
457376154351363_549594275129550,about time you had a mobile banking app :),2013-11-25 06:12:10
457376154351363_548312958591015,"Our research reveals parents require an extra 14 hours and 29 minutes a day to happily fit in all of their activities and chores. Discover how you can find another hour in your day...

http://bank.marksandspencer.com/explore/articles/finding-and-extra-hour-in-the-day/ar0022/",2013-11-22 13:05:05
457376154351363_548167208605590,"Ever felt like you needed more hours in your day? Our latest research reveals that parents need the equivalent of 38 hours a day to juggle the demands of work, home and bringing up a family.",2013-11-22 08:59:34
